,CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
276944,02-2-001568,50.8892,231.736,50.8986,231.735,5.7070099999999995,0.122083,6.52665,5.47811,0.5435989999999999,1.1914,96.5445,0.00118724,0.000610445,0.08468730000000001,0.025539700000000002,1.4836799999999999,0.017868900000000004,0.0164268,0.768706,38
276946,02-2-001572,51.7321,243.53599999999997,51.7332,243.55200000000002,7.751239999999999,0.162429,7.987260000000001,6.791119999999999,0.526389,1.17613,91.1985,0.000709332,0.00168956,0.0409165,0.08278250000000001,2.6960900000000003,0.018159099999999997,0.015551400000000002,0.30086199999999996,30
276951,02-2-001577,50.928000000000004,267.83099999999996,50.928000000000004,267.83099999999996,7.91518,0.118933,8.02847,7.77965,0.247029,1.03198,60.3599,0.000306629,0.000533605,0.023175,0.0246929,4.48985,0.0163079,0.00442755,0.978584,114
276952,02-2-001578,50.9718,269.52,50.9544,269.538,8.413039999999999,0.0704007,8.281310000000001,6.94786,0.544161,1.19192,28.3824,0.00100274,0.00109343,0.015436400000000001,0.0882086,1.3611799999999998,0.0165984,0.0152946,0.329893,31
276953,02-2-001581,52.3324,268.678,52.3323,268.677,17.6521,0.8119430000000001,19.2226,15.8933,0.562492,1.2094799999999999,135.69299999999998,0.00146577,0.00248582,0.11725999999999999,0.10838800000000001,1.4958799999999999,0.0111199,0.0110666,0.927797,171
276958,02-2-001589,52.5307,260.444,52.5318,260.447,15.5404,0.392367,16.2272,14.6047,0.435856,1.11109,67.6057,0.0007822230000000001,0.00139061,0.059886400000000006,0.06739819999999999,1.60935,0.0109818,0.00656545,0.7909930000000001,149
276962,02-2-001595,52.2447,251.798,52.2645,251.735,13.9806,0.48598,15.5608,11.0561,0.703684,1.40743,86.2243,0.00407611,0.00432047,0.26005500000000004,0.14790899999999998,1.92481,0.0153577,0.030129200000000002,0.26912800000000003,30
276965,02-2-001598,52.4465,246.43599999999998,52.4487,246.50400000000002,9.7614,0.1883,9.46641,6.5791699999999995,0.719008,1.43885,93.5341,0.00019898599999999998,0.00100838,0.010643399999999999,0.053705899999999994,0.301093,0.00553566,0.0118562,0.313592,27
276978,02-2-001614,51.918,219.42,51.9166,219.423,10.7103,0.41113599999999995,12.0872,9.8348,0.5813510000000001,1.2290299999999998,3.9685300000000003,0.00100484,0.00234197,0.111578,0.0658034,1.9564400000000002,0.012983100000000001,0.014012,0.66086,84
276984,02-2-001623,52.1506,181.74,52.1502,181.764,7.637510000000001,0.21033400000000002,8.322610000000001,6.559710000000001,0.615446,1.26875,112.36200000000001,0.000439135,0.00105402,0.0416233,0.038892199999999995,0.8279920000000001,0.00782945,0.00984115,0.46549300000000005,34
276990,02-2-001646,54.5834,268.785,54.5835,268.786,11.9255,0.335946,12.3277,11.4568,0.369176,1.0760100000000001,128.412,0.000936144,0.00164109,0.06815310000000001,0.06701119999999999,3.9227,0.0188294,0.00866003,0.933293,139
277000,02-2-001664,54.6361,225.46099999999998,54.6431,225.457,9.11886,0.09394680000000001,9.6711,9.07799,0.344812,1.06534,110.48899999999999,0.00312799,0.00104767,0.18168199999999998,0.0658033,6.261769999999999,0.051454,0.021451599999999998,0.668009,65
277006,02-2-001672,54.5669,193.308,54.5513,193.30900000000003,8.201080000000001,0.192885,10.043,7.938219999999999,0.612557,1.26514,86.7283,0.00145472,0.000521589,0.104025,0.0196245,1.05409,0.0108613,0.013472299999999998,0.477796,34
277011,02-2-001679,54.7089,181.80700000000002,54.7109,181.80700000000002,12.1071,0.148062,12.4093,11.8816,0.288524,1.0444200000000001,83.6328,0.0010335000000000001,0.00118111,0.0735787,0.0483064,5.19439,0.0228433,0.00750866,0.770282,89
277013,02-2-001681,56.0048,181.143,55.9937,181.168,9.92372,0.246189,10.868,8.73209,0.595344,1.2446,97.6424,0.00197455,0.00286455,0.1296,0.12054300000000001,1.57917,0.019780900000000004,0.022704,0.46367600000000003,51
277014,02-2-001682,55.1123,181.24400000000003,55.1078,181.231,19.4489,0.589328,20.3052,18.0725,0.455872,1.12354,132.094,0.00209736,0.00311916,0.09844939999999999,0.139982,3.11053,0.0158792,0.0102668,0.642426,132
277015,02-2-001683,55.7996,182.17700000000002,55.7926,182.25599999999997,7.651660000000001,0.130355,7.13669,4.1247300000000005,0.8160649999999999,1.73022,79.9809,0.00044722800000000004,0.00232096,0.025078599999999996,0.122396,0.532931,0.012231200000000001,0.051700800000000005,0.24000500000000002,26
277036,02-2-001719,55.6329,236.959,55.6324,236.96200000000002,11.9724,0.399571,12.9781,10.9948,0.531304,1.18038,141.768,0.000854261,0.00181561,0.075339,0.06297559999999999,1.66167,0.0110164,0.00962619,0.9577899999999999,119
277038,02-2-001724,56.0193,253.801,56.0218,253.831,8.41052,0.21886799999999998,8.4711,7.048710000000001,0.554643,1.2018,102.098,0.0007407,0.00375469,0.0491457,0.15571400000000002,2.25524,0.028511900000000003,0.0274493,0.611684,69
277048,02-2-001740,55.8035,265.101,55.8042,265.097,11.8056,0.2254,12.2929,11.5198,0.349036,1.06711,152.892,0.0007935139999999999,0.00216317,0.0968655,0.059700800000000005,3.76409,0.0237291,0.0100642,0.58767,85
277050,02-2-001742,56.0021,267.092,56.0021,267.092,10.0998,0.142617,10.2645,9.880889999999999,0.270826,1.03882,68.3271,0.00037818300000000003,0.000754474,0.027651599999999995,0.0315781,3.6491800000000003,0.0143016,0.00434208,0.983066,138
277066,02-2-001786,56.486999999999995,252.392,56.5055,252.38,10.7481,0.144636,12.1474,10.5653,0.49348500000000006,1.14975,102.435,0.00350757,0.00230899,0.22676100000000002,0.0459733,2.8633900000000003,0.029382799999999997,0.0220382,0.48938000000000004,44
277072,02-2-001794,56.5829,234.46200000000002,56.6078,234.465,10.9115,0.48266800000000004,13.5033,10.1565,0.658994,1.3295299999999999,79.3661,0.00534397,0.00249964,0.43009,0.0986081,3.2088799999999997,0.028585000000000003,0.0442699,0.45357299999999995,45
277076,02-2-001800,57.2193,224.06099999999998,57.2173,224.054,6.07201,0.266518,6.641789999999999,5.16298,0.6290720000000001,1.28643,85.2605,0.000431685,0.0007347539999999999,0.0213671,0.026455000000000003,1.0683200000000002,0.00581163,0.00778312,0.502541,33
277085,02-2-001818,56.5162,205.612,56.527,205.66,7.0424,0.239668,7.464589999999999,5.1433800000000005,0.724726,1.4513,93.7688,0.00076936,0.00167734,0.0461102,0.0674086,0.97016,0.00949162,0.0210275,0.479127,23
277095,02-2-001836,58.1796,182.933,58.17,182.888,9.92192,0.328793,10.1176,7.608039999999999,0.659209,1.32986,116.65700000000001,0.00062065,0.00247239,0.0389527,0.11600899999999999,1.1643299999999999,0.0134898,0.0209144,0.348731,48
277101,02-2-001851,57.6068,203.167,57.6087,203.148,5.44458,0.0504904,5.40661,4.41401,0.5774739999999999,1.22488,77.8346,0.000350604,0.00259296,0.0190184,0.130776,1.48286,0.0344365,0.036545,0.28179,24
277102,02-2-001852,57.5865,204.165,57.567,204.18400000000003,16.3706,0.725688,19.6734,13.6903,0.7181609999999999,1.4370399999999999,91.6284,0.00568786,0.0054918,0.308527,0.114052,1.87725,0.0119738,0.025518700000000002,0.35575,40
277110,02-2-001867,57.5146,218.168,57.5147,218.174,8.3862,0.0918855,8.46138,8.15835,0.265225,1.03714,91.9841,0.000633022,0.00401275,0.06586180000000001,0.15640199999999999,8.10138,0.07252439999999999,0.0214593,0.4216,36
277116,02-2-001874,58.1919,233.172,58.1917,233.172,5.43904,0.0823146,5.6208800000000005,5.26411,0.350592,1.06777,129.685,0.00023663099999999998,0.00049788,0.0189995,0.017673400000000002,2.45825,0.011918600000000001,0.00508704,0.904291,63
277117,02-2-001875,57.4573,234.977,57.4575,234.968,6.724019999999999,0.227385,7.02124,5.77834,0.568071,1.2151,71.1158,0.000412981,0.0020079,0.029139099999999998,0.0515455,2.33767,0.011730299999999999,0.0119549,0.508182,46
277120,02-2-001882,58.1011,252.305,58.1476,252.32299999999998,7.129289999999999,0.193236,10.9813,7.196739999999999,0.755313,1.52587,77.3084,0.00423773,0.00182012,0.290392,0.0397565,0.8816379999999999,0.0153619,0.041221499999999994,0.39821599999999996,34
277136,02-2-001913,58.6023,262.277,58.596000000000004,262.282,7.463889999999999,0.13558900000000002,8.024289999999999,6.5010699999999995,0.58619,1.2343,122.914,0.0011302999999999999,0.00189787,0.0855817,0.103406,1.73315,0.0214438,0.023637799999999997,0.29138600000000003,29
277141,02-2-001924,58.4636,251.201,58.4575,251.178,7.29955,0.23734299999999997,7.753489999999999,5.21406,0.740116,1.4870299999999999,116.65700000000001,0.00052343,0.00201038,0.039019,0.102042,0.9897520000000001,0.012347,0.0300487,0.28635900000000003,28
277146,02-2-001937,58.9952,238.639,58.9969,238.64,5.8352699999999995,0.0740895,6.0864400000000005,5.65457,0.36996799999999996,1.07637,91.8719,0.000813446,0.000818884,0.057760900000000004,0.044672699999999996,4.72222,0.028807799999999998,0.013291200000000001,0.29257,26
277147,02-2-001939,59.7355,238.65900000000002,59.7448,238.65400000000002,6.3581900000000005,0.226122,7.4048300000000005,5.84446,0.614038,1.26698,102.853,0.00132067,0.00210528,0.100879,0.037490800000000005,1.76518,0.015276699999999999,0.0190783,0.5879409999999999,46
277150,02-2-001946,59.5822,234.734,59.5828,234.72799999999998,5.28488,0.21685100000000002,6.09051,4.54743,0.665226,1.33933,71.0269,0.000294848,0.000749964,0.033118800000000004,0.017032299999999997,0.889025,0.00553335,0.00884342,0.415108,33
277158,02-2-001965,59.5968,222.703,59.5971,222.709,7.24575,0.35896500000000003,8.03196,5.973990000000001,0.668427,1.34449,102.20299999999999,0.00029855400000000003,0.000752672,0.0191067,0.0227416,0.6796270000000001,0.00371512,0.00603529,0.5984470000000001,52
277165,02-2-001974,59.1915,211.905,59.1917,211.905,5.154059999999999,0.0760492,5.27706,4.99391,0.32316100000000003,1.0567,115.524,0.00029695599999999997,0.000562203,0.0189591,0.0215356,3.83715,0.0155548,0.005931100000000001,0.8783549999999999,62
277167,02-2-001978,59.0855,206.78099999999998,59.0818,206.81599999999997,8.62987,0.36428299999999997,9.29,6.783739999999999,0.683213,1.36945,87.3388,0.000491653,0.00192654,0.0337366,0.042392,1.2037200000000001,0.00564087,0.00989787,0.373601,33
277180,02-2-002008,59.0814,182.16099999999997,59.0771,182.171,13.5535,0.576808,14.8481,11.5043,0.632208,1.2906600000000001,86.5102,0.0008044539999999999,0.00162169,0.0505447,0.06226419999999999,0.908961,0.00607124,0.008252200000000001,0.790172,108
277182,02-2-002011,59.0232,181.429,59.0234,181.435,24.9716,0.406698,25.4662,24.6259,0.254751,1.0341200000000002,0.77304,0.00111486,0.00293626,0.12079100000000001,0.08645180000000001,4.89425,0.0216606,0.00610237,0.46486000000000005,149
277183,02-2-002012,58.089,189.297,58.0475,189.28599999999997,16.249000000000002,0.3869,19.6535,14.7482,0.66097,1.3326,98.4233,0.00685278,0.00908717,0.44405900000000004,0.207042,2.0239,0.0226625,0.0354477,0.610036,60
277184,02-2-002013,57.3947,190.41400000000002,57.4057,190.387,12.3923,0.31195900000000004,12.6162,10.6152,0.540428,1.18851,62.2277,0.00130825,0.00255534,0.0376912,0.10844300000000001,1.87674,0.0139428,0.012650100000000001,0.451719,44
277185,02-2-002014,55.5331,203.546,55.5275,203.62400000000002,27.0421,0.928466,28.6727,22.3032,0.6284420000000001,1.28558,80.6461,0.00304177,0.00895934,0.188251,0.307291,1.87048,0.014694399999999998,0.0196209,0.6462680000000001,81
277186,02-2-002015,54.977,206.628,54.9884,206.60299999999998,20.6006,0.28171399999999996,20.929000000000002,17.9192,0.516659,1.16796,60.9027,0.000845842,0.00149012,0.0276829,0.141216,0.9346409999999999,0.011337999999999999,0.00933311,0.264844,92
277187,02-2-002016,52.5647,235.583,52.5712,235.59400000000002,20.9489,0.522904,22.034000000000002,19.4204,0.472405,1.13458,51.1468,0.00143395,0.00301233,0.11885899999999999,0.12338900000000001,2.13597,0.013705700000000001,0.00945639,0.43168900000000004,64
277188,02-2-002017,50.7111,221.22099999999998,50.6933,221.243,11.6178,0.294565,12.0907,9.54181,0.614152,1.2671299999999999,35.0253,0.00108131,0.00152251,0.045628300000000004,0.10009,1.39248,0.0113051,0.0141257,0.216079,22
277189,02-2-002018,44.8326,182.675,44.8372,182.71200000000002,58.7865,0.886034,60.0063,56.8138,0.32183,1.05619,66.1685,0.00235672,0.00739815,0.23803200000000002,0.46553599999999995,5.62236,0.025357499999999998,0.00961529,0.310737,136
277190,02-2-002019,46.4836,210.032,46.5085,210.13099999999997,57.9462,1.99955,60.6039,51.3434,0.53128,1.18036,99.3752,0.0015949000000000002,0.00295051,0.13072999999999999,0.130106,1.12481,0.00449579,0.00392806,0.25098400000000004,92
277191,02-2-002020,43.99100000000001,259.70599999999996,44.0043,259.768,20.4916,0.49172200000000005,23.9893,19.7771,0.5659850000000001,1.21298,15.7806,0.0029674,0.0101425,0.516197,0.11605,2.32388,0.0267832,0.0270538,0.17719200000000002,31
277192,02-2-002021,42.0673,253.03900000000002,42.0798,253.048,17.6894,0.22565700000000002,17.9848,16.464000000000002,0.40245,1.09237,160.145,0.00252889,0.00348774,0.090638,0.21181599999999998,3.9885900000000003,0.028772100000000002,0.015093500000000001,0.666329,48
277193,02-2-002022,17.8271,247.375,18.0608,247.16400000000002,68.6177,0.816314,88.5168,70.1462,0.6099220000000001,1.26189,125.542,0.024122900000000003,0.021173599999999997,1.9682099999999998,0.33167800000000003,0.756416,0.023406299999999998,0.0286861,0.508955,141
277194,02-2-002023,17.6708,230.261,17.7483,230.173,62.0003,1.30043,62.7141,53.3909,0.524616,1.17462,43.6074,0.0120852,0.0154882,0.295401,1.1151799999999998,3.36988,0.029581,0.0251505,0.508336,91
277195,02-2-002024,18.0786,192.012,18.0783,191.99900000000002,14.0471,0.194383,15.2525,13.5091,0.464265,1.12906,171.11900000000003,0.0019987000000000004,0.0025233,0.160082,0.08291369999999999,2.7012,0.0205436,0.0137274,0.64418,61
277197,02-2-002026,11.5032,244.041,11.674000000000001,243.916,52.081,0.637948,49.4799,38.3598,0.631642,1.28989,32.1004,0.0105281,0.00948865,0.2026,0.9372739999999999,1.24431,0.0235738,0.0319563,0.341238,70
277198,02-2-002027,10.5967,248.97799999999998,10.5992,248.976,39.75,0.266254,40.1497,39.5247,0.175752,1.01581,179.859,0.00248603,0.00263492,0.31380399999999997,0.172984,11.9079,0.049394099999999996,0.00909943,0.27250599999999997,57
277199,02-2-002028,10.4719,266.932,10.493,266.95099999999996,81.5664,0.880397,83.5374,78.6662,0.336484,1.06192,166.362,0.00481766,0.00633805,0.338608,0.42240500000000003,4.29932,0.0177304,0.00714432,0.235277,96
277200,02-2-002029,6.79402,267.137,6.797460000000001,267.127,88.7838,2.32171,90.5385,84.4307,0.36106900000000003,1.07234,136.92600000000002,0.00861223,0.00750047,0.545507,1.03525,4.19135,0.03290440000000001,0.0146502,0.413152,111
277201,02-2-002030,4.39383,244.43099999999998,4.36092,244.453,33.7823,0.284097,33.9621,28.9069,0.524922,1.17488,35.4436,0.00391035,0.00192834,0.0578515,0.47030200000000005,1.11879,0.022576699999999998,0.019219299999999998,0.27129699999999995,38
277202,02-2-002031,0.743838,246.15200000000002,0.745437,246.15200000000002,18.3655,0.434595,19.0092,16.9389,0.453826,1.12222,13.2689,0.00738046,0.00375882,0.296547,0.319231,8.93849,0.0428056,0.027455200000000003,0.47774399999999995,32
277203,02-2-002032,0.48488400000000004,262.101,0.481646,262.11,26.7508,0.554045,27.3637,24.8295,0.42029700000000003,1.10207,64.5028,0.0017197,0.00305253,0.12626400000000002,0.274881,2.6541099999999997,0.023495699999999998,0.013218,0.5747760000000001,60
277205,02-2-002034,0.374718,269.337,0.37497600000000003,269.339,8.11004,0.143582,8.29514,7.81813,0.33421799999999996,1.06101,59.1485,0.00048854,0.000732606,0.0407207,0.06942360000000002,5.0349900000000005,0.026967500000000002,0.0107655,0.45438599999999996,48
277206,02-2-002035,56.5012,241.865,56.5085,241.885,12.7603,0.464925,13.9294,11.0353,0.610223,1.26226,82.5786,0.000981928,0.00138173,0.0663453,0.06815089999999999,0.930451,0.00802148,0.00984443,0.353928,86
277207,02-2-002036,14.2468,245.278,14.252,245.165,14.4685,0.225879,12.4017,7.60768,0.7897430000000001,1.63016,91.7304,0.00122714,0.00221127,0.07290010000000001,0.159833,0.800235,0.0103953,0.0355639,0.16258,40
277208,02-2-002037,34.2797,248.863,34.2834,248.86900000000003,13.7611,0.15465399999999999,14.8162,13.5107,0.410434,1.0966200000000002,5.64047,0.00262869,0.00631887,0.315605,0.11407,7.72195,0.0464231,0.0251276,0.181895,55
277209,02-2-002038,49.9363,185.55,49.9571,185.55,11.8715,0.21800100000000003,13.4591,11.2853,0.544927,1.1926299999999999,99.1154,0.00318166,0.00125347,0.21578899999999998,0.062472,1.41927,0.021883700000000002,0.020229,0.393019,61
277210,02-2-002039,44.3054,187.893,44.2983,187.899,22.753,0.102004,23.2193,21.5944,0.367503,1.07524,78.0989,0.00223471,0.00282499,0.10660499999999999,0.153597,3.3662300000000003,0.019925,0.00910289,0.224856,50
277211,02-2-002040,55.3952,191.873,55.4078,191.58,22.7376,0.44819200000000003,20.113,12.0635,0.800163,1.66727,89.57700000000001,0.0006385259999999999,0.00259029,0.0341492,0.114391,0.355987,0.00433094,0.0160612,0.297742,93
277247,02-3-000162,1.86532,180.12900000000002,1.8656400000000002,180.13,6.48223,0.111695,6.70251,6.24702,0.36235300000000004,1.07291,161.727,0.00073233,0.00042893300000000005,0.034579900000000004,0.030882299999999998,4.76031,0.0171302,0.00766637,0.6270859999999999,77
277280,02-3-000244,4.02334,181.803,3.99885,181.83,10.0738,0.15226199999999998,10.2876,7.6151800000000005,0.6723520000000001,1.35093,57.1046,0.000591289,0.000488468,0.0214829,0.0491783,0.304607,0.0055313,0.00916897,0.537578,60
277341,02-3-000511,46.9236,181.12,46.9064,181.111,10.8475,0.2097,11.45,9.01136,0.616933,1.27062,168.44,0.00200935,0.00164225,0.0776256,0.116756,1.88388,0.014681399999999999,0.0185804,0.316774,65
277342,02-3-000513,20.7078,224.583,20.7059,224.58,16.4923,1.23688,19.2359,13.8592,0.693469,1.38795,118.509,0.00316772,0.00261523,0.25454499999999997,0.17116199999999998,1.63561,0.0135493,0.0251227,0.910696,147
277343,02-3-000523,56.9485,180.59099999999998,56.9606,180.628,11.2046,0.211344,11.7362,8.93591,0.648285,1.3133700000000001,130.425,0.000459033,0.00128815,0.033973500000000004,0.0648855,0.43730600000000003,0.00699029,0.010266599999999999,0.36435,53
277344,02-3-000524,56.8331,180.493,56.8381,180.493,7.295730000000001,0.113755,8.054269999999999,7.0801300000000005,0.476725,1.1375899999999999,87.8625,0.0009334230000000001,0.000790025,0.0833908,0.0200476,2.02369,0.0173987,0.012210700000000001,0.49298100000000006,40
277351,02-3-000558,11.0198,217.37400000000002,11.0211,217.375,14.8647,0.200955,14.9753,14.6826,0.196746,1.01994,149.059,0.0015447000000000002,0.00139217,0.0874064,0.13116,17.4482,0.052136800000000004,0.010883499999999999,0.384361,59
277352,02-3-000559,12.1232,241.088,12.1158,241.08900000000003,13.7714,0.302451,14.8118,13.2032,0.453229,1.12184,106.655,0.00130662,0.000519697,0.0773847,0.037288199999999994,1.74505,0.010412000000000001,0.00666258,0.740527,103
277353,02-3-000560,28.6094,261.18,28.5927,261.244,11.5928,0.17436600000000002,15.5027,12.0522,0.628981,1.2863,161.42,0.00417438,0.021016999999999997,1.17482,0.25044299999999997,2.57013,0.0755056,0.101076,0.22799699999999998,35
277354,02-3-000561,24.0479,194.487,24.0552,194.488,10.4694,0.0860878,10.8515,10.2052,0.339959,1.0633299999999999,39.5185,0.00113163,0.00044327900000000004,0.0715283,0.0499428,4.65805,0.021358099999999998,0.0087296,0.32912199999999997,36
277355,02-3-000562,14.0328,240.358,14.0394,240.354,11.0968,0.603156,12.9695,9.090060000000001,0.713277,1.42677,9.5988,0.00140584,0.00153743,0.0960778,0.0786776,1.20179,0.00784619,0.0162548,0.757409,117
277356,03-1-000000,-3.08338,240.87099999999998,-2.9325200000000002,240.75099999999998,22.4125,1.14326,36.7957,21.8547,0.804503,1.68365,126.15,0.0132107,0.0114341,1.1148799999999999,0.160045,0.648161,0.013668799999999998,0.0524822,0.713125,163
277357,03-1-000001,-2.6328,240.225,-2.63931,240.22400000000002,25.4873,0.560901,26.4735,24.0658,0.416682,1.10005,153.518,0.00166441,0.00106466,0.0820057,0.10396400000000001,2.05627,0.010542399999999999,0.00584761,0.8042020000000001,209
277358,03-1-000002,-1.3322200000000002,242.282,-1.32574,242.282,19.2155,0.6929609999999999,21.388,17.3159,0.586966,1.23516,115.72200000000001,0.0010520999999999998,0.00151266,0.08839860000000001,0.0683447,1.09667,0.00638196,0.00705889,0.7614270000000001,155
277359,03-1-000003,-0.8251430000000001,241.442,-0.8283709999999999,241.447,17.0616,0.45591499999999996,18.3494,16.1062,0.47911800000000004,1.1392799999999998,167.77200000000002,0.000848109,0.00103814,0.0809016,0.055806600000000005,1.42313,0.00901721,0.00638853,0.85562,152
277360,03-1-000004,-1.6992099999999999,241.065,-1.65435,241.01,15.3693,0.619835,20.2348,15.6545,0.633625,1.29259,141.493,0.014069899999999998,0.016876099999999998,1.4162,0.24026399999999998,2.6080200000000002,0.0676815,0.0926156,0.659357,102
277361,03-1-000005,-3.8541,251.543,-3.8538300000000003,251.543,36.7257,1.0449899999999999,37.9936,35.2838,0.370888,1.0768,14.2517,0.00163404,0.00169276,0.124802,0.12099000000000001,2.12547,0.0110419,0.0051132,0.9947370000000001,398
277362,03-1-000006,-2.30435,261.108,-2.30461,261.10900000000004,20.7067,0.557495,21.7177,19.6597,0.4249,1.1046799999999999,138.622,0.00100707,0.0010187000000000002,0.0782307,0.0732015,1.67733,0.00999144,0.005723,1.0,234
277363,03-1-000007,-3.1268,242.81599999999997,-3.11801,242.873,56.0544,1.2046299999999999,58.4583,50.0503,0.516691,1.1679899999999999,87.1094,0.00195691,0.00303287,0.11480599999999999,0.210027,0.8825209999999999,0.00657304,0.00541146,0.730681,340
277364,03-1-000008,-4.66141,242.00900000000001,-4.58707,241.99,55.7711,2.19659,63.7455,52.2929,0.571879,1.21901,95.6192,0.00934327,0.00539585,0.629714,0.243087,1.7037400000000003,0.012847299999999999,0.013308700000000001,0.749251,452
277365,03-1-000009,-4.77137,235.072,-4.72581,235.079,29.4792,0.8709540000000001,31.6056,25.2919,0.599687,1.24963,147.688,0.00213202,0.00146082,0.126904,0.155614,0.7009270000000001,0.00784548,0.00918106,0.62508,190
277366,03-1-000010,-1.41842,231.99599999999998,-1.41701,231.99599999999998,30.6972,0.453129,31.3658,30.0558,0.285984,1.04359,83.4654,0.00108367,0.00092436,0.0738525,0.0651534,2.83365,0.0102758,0.00333997,0.857665,275
277367,03-1-000011,-0.664158,231.514,-0.665095,231.514,28.2408,0.698629,29.2161,27.1816,0.366631,1.07485,110.792,0.00123899,0.00119275,0.09231639999999999,0.0885327,2.0659799999999997,0.0107136,0.00487757,1.0,320
277368,03-1-000012,-0.1485,229.76,-0.14869000000000002,229.76,22.5127,0.270874,22.7381,22.2398,0.20819400000000002,1.0224,171.19400000000002,0.000758645,0.000745285,0.05529919999999999,0.0571173,5.1756400000000005,0.016252700000000002,0.00361626,0.9629110000000001,234
277369,03-1-000013,-0.280381,227.215,-0.281332,227.21400000000003,29.5001,0.9463860000000001,31.6453,27.2384,0.509048,1.1617899999999999,61.0702,0.00154091,0.00145778,0.11589400000000001,0.10667599999999999,1.16813,0.00780378,0.00622946,1.0,337
277370,03-1-000014,-2.85879,231.00099999999998,-2.85871,231.00099999999998,17.521,0.7829699999999999,19.082,15.9064,0.552398,1.19964,89.3215,0.00116597,0.00103763,0.08454060000000001,0.0767157,1.21586,0.0082379,0.00785645,1.0,198
277371,03-1-000015,-5.43231,229.03900000000002,-5.43136,229.03900000000002,21.5404,0.46712,22.0076,21.0479,0.292088,1.0456,99.4133,0.00177956,0.00143854,0.127822,0.10416900000000001,5.93956,0.023896,0.00797869,0.874007,207
277372,03-1-000016,-4.668830000000001,228.07299999999998,-4.67114,228.07299999999998,23.2528,0.7323970000000001,23.8119,22.4567,0.33255100000000004,1.06035,31.9981,0.00198719,0.00204652,0.15299300000000002,0.146116,5.08902,0.0244562,0.00969604,1.0,269
277373,03-1-000017,-5.35827,227.299,-5.35806,227.299,21.8911,0.550397,23.5374,20.2522,0.509575,1.16221,42.8574,0.0007757139999999999,0.000782,0.0599653,0.054642899999999994,0.8221649999999999,0.005391300000000001,0.00431281,1.0,248
277374,03-1-000018,-6.36445,227.285,-6.3608400000000005,227.285,20.7066,0.67505,21.9687,19.5641,0.454903,1.12291,93.6401,0.00235076,0.0020211,0.155093,0.12123800000000001,3.2053700000000003,0.0163767,0.010548299999999998,0.802354,182
277375,03-1-000019,-3.54837,224.237,-3.5482099999999996,224.238,22.4253,0.7558050000000001,23.9444,20.781,0.496762,1.15222,5.4693,0.0012197,0.0013216,0.09738560000000002,0.09152239999999999,1.3773600000000001,0.00908982,0.0069074,0.967259,245
277376,03-1-000020,-0.7402569999999999,225.324,-0.740206,225.324,20.6116,0.464398,21.0721,20.0824,0.302863,1.04928,72.9444,0.00117852,0.00114531,0.08791510000000001,0.08456369999999999,4.05414,0.0177769,0.00621982,0.9897090000000001,223
277377,03-1-000021,-5.2679,223.52,-5.26575,223.52,25.8656,0.44710500000000003,26.2056,25.4785,0.233931,1.02854,109.95700000000001,0.00146418,0.00121925,0.10076900000000001,0.09220369999999999,6.746760000000001,0.0213373,0.00543111,0.790099,224
277378,03-1-000022,-2.93408,220.71099999999998,-2.94545,220.702,28.2593,0.65427,30.0301,27.4138,0.408235,1.09544,41.9673,0.00195077,0.00142923,0.15298599999999998,0.07409860000000001,1.89828,0.0117725,0.00631746,0.791061,226
277379,03-1-000023,-3.6949699999999996,219.31599999999997,-3.69506,219.31599999999997,22.9095,0.395095,22.9465,22.8171,0.106027,1.00567,94.4346,0.000998903,0.000992983,0.07424689999999999,0.0737201,26.5726,0.0426415,0.00459848,0.988036,242
277380,03-1-000024,-0.8884850000000001,221.22799999999998,-0.891019,221.226,96.3841,2.3409999999999997,100.807,91.5089,0.41948199999999997,1.10161,119.44200000000001,0.00200935,0.00189854,0.144698,0.14260699999999998,0.7373770000000001,0.00416202,0.002334,0.942635,1075
277381,03-1-000025,-6.18086,222.729,-6.18093,222.729,17.914,0.366556,18.7134,17.1066,0.405409,1.0939299999999998,21.2406,0.000587097,0.0006210580000000001,0.04580669999999999,0.043330900000000006,1.3039399999999999,0.00726063,0.00385333,1.0,198
277382,03-1-000026,-5.57571,222.747,-5.5756,222.74599999999998,15.0328,0.199022,15.3891,14.5976,0.316563,1.0542200000000002,101.833,0.00041715199999999995,0.000452388,0.031437400000000004,0.0345694,1.82398,0.00888953,0.00329708,0.902435,146
277383,03-1-000027,-5.09775,212.854,-5.09725,212.85299999999998,53.0752,1.07474,53.9904,52.0197,0.267716,1.03788,25.7067,0.00137553,0.0013573,0.102385,0.102245,2.36668,0.00947064,0.00283466,0.990445,589
